Sample	Depth	MetaPhlAn Quantity	Kraken Quantity
HV12	Genus	0.20049901425094807	0
HV12	Genus	0.19886760050157876	0
HV12	Genus	0.19022457872300508	0
HV12	Genus	0.18391586704326307	0.004785078111129956
HV12	Genus	0.18143403548837142	0
HV12	Genus	0.18127783629960204	0.00502362166146758
HV12	Genus	0.1797071666791986	4.166546750696814e-4
HV12	Genus	0.172183572420139	0
HV12	Genus	0.172036050964079	0
HV12	Genus	0.16771454007479217	0
HV12	Genus	0.16738478623183456	0.0026231955736930605
HV12	Genus	0.1632021190658983	0.005080867934988499
HV12	Genus	0.15956614906065494	0
HV12	Genus	0.15927110614853499	0
HV12	Genus	0.1487797273028567	0
HV12	Genus	0.14872766090660025	0
HV12	Genus	0.14581194271623807	0
HV12	Genus	0.14471854839485224	0
HV12	Genus	0.13983298487945367	0.017218174793452466
HV12	Genus	0.1322573242241376	0
HV12	Genus	0.12996640278885302	0
HV12	Genus	0.12867342061515075	0
HV12	Genus	0.12439529838941098	0
HV12	Genus	0.12308496075028985	0
HV12	Genus	0.12269446277836635	0
HV12	Genus	0.11898039317873832	0
HV12	Genus	0.11542252276787968	0.003030709648519894
HV12	Genus	0.1114394434542599	0
HV12	Genus	0.11057167018331877	0
HV12	Genus	0.10765595199295658	0
HV12	Genus	0.10666669046408368	0
HV12	Genus	0.10626751475945076	0
HV12	Genus	0.10531296416141551	0
HV12	Genus	0.10336047430179797	0
HV12	Genus	0.0987005318368441	0.0016799378606325891
HV12	Genus	0.0944657982746514	0
HV12	Genus	0.0939277788466679	0
HV12	Genus	0.09157611328241744	0
HV12	Genus	0.09145462502448568	0
HV12	Genus	0.09062156268438219	0
HV12	Genus	0.09013560965265516	0
HV12	Genus	0.09003147686014222	0
HV12	Genus	0.08869510602289288	0
HV12	Genus	0.08806163153510586	0
HV12	Genus	0.08660377243992476	0
HV12	Genus	0.08591823155588127	0
HV12	Genus	0.08590087609046244	0.0016061862746731567
HV12	Genus	0.08460789391676017	0
HV12	Genus	0.08449508339153781	0
HV12	Genus	0.08339301133744259	0
HV12	Genus	0.08120622269467093	0
HV12	Genus	0.07854215875288166	0
HV12	Genus	0.07501032154015128	0
HV12	Genus	0.0745764349046807	0
HV12	Genus	0.07218138067688319	0
HV12	Genus	0.07050657826396681	0
HV12	Genus	0.06935243981361511	0
HV12	Genus	0.06838921148287046	0
HV12	Genus	0.06795532484739988	0
HV12	Genus	0.06634994429615879	0
HV12	Genus	0.06601151272049174	0
HV12	Genus	0.06514373944955063	0
HV12	Genus	0.06484869653743064	0
HV12	Genus	0.06429332164402832	0
HV12	Genus	0.06386811274126716	0
HV12	Genus	0.06245364230963312	0
HV12	Genus	0.06170735729662375	0
HV12	Genus	0.06123875973031553	0
HV12	Genus	0.06033627552853676	0.002572530532346991
HV12	Genus	0.06008462127996383	0
HV12	Genus	0.05985032249680973	0
HV12	Genus	0.05893048282961213	0
HV12	Genus	0.056544106334524016	0
HV12	Genus	0.056101541966344044	0
HV12	Genus	0.05567633306358289	0
HV12	Genus	0.05538129015146291	0
HV12	Genus	0.05264780434799835	0
HV12	Genus	0.05065192582483375	0
HV12	Genus	0.05004448453517496	0.003668096761453995
HV12	Genus	0.049532498305319694	0
HV12	Genus	0.04810935014097625	0
HV12	Genus	0.04779695176343743	0
HV12	Genus	0.04749323111860804	0
HV12	Genus	0.04646058092618809	0
HV12	Genus	0.04637380359909398	9.233573205317573e-4
HV12	Genus	0.04548867486273403	0
HV12	Genus	0.0451589210197764	0
HV12	Genus	0.04389197204420235	0
HV12	Genus	0.04369238419188589	0
HV12	Genus	0.042989487842423575	0.0014586831027542926
HV12	Genus	0.042460146147149484	0
HV12	Genus	0.04218245870044832	0
HV12	Genus	0.04101964251738721	0
HV12	Genus	0.04068988867442958	0
HV12	Genus	0.0402473243062496	0
HV12	Genus	0.04008244738477079	0
HV12	Genus	0.039648560749300225	0
HV12	Genus	0.03889359800358144	0
HV12	Genus	0.038338223110179113	0
HV12	Genus	0.03760929356258857	0
HV12	Genus	0.03628160045804864	0
HV12	Genus	0.03606465714031336	6.764044179707125e-4
HV12	Genus	0.035309694394594575	0
HV12	Genus	0.03475431950119225	0
HV12	Genus	0.03379976890315701	0
HV12	Genus	0.03308819482098528	0
HV12	Genus	0.03283654057241235	0
HV12	Genus	0.03197744503418064	0
HV12	Genus	0.030528263671708952	0
HV12	Genus	0.03000759970914427	0
HV12	Genus	0.029755945460571344	0
HV12	Genus	0.029495613479289005	0
HV12	Genus	0.029426191617613718	0
HV12	Genus	0.029426191617613718	0
HV12	Genus	0.027430313094449117	0
HV12	Genus	0.02739560216361147	0
HV12	Genus	0.02659725075434563	0
HV12	Genus	0.026562539823507984	0
HV12	Genus	0.02651915115996093	0
HV12	Genus	0.026302207842225648	0
HV12	Genus	0.026067909059071543	0
HV12	Genus	0.024835671014335137	0
HV12	Genus	0.024341040249898693	0
HV12	Genus	0.023195579532256403	0
HV12	Genus	0.02290921435284583	0
HV12	Genus	0.021867886427716473	0
HV12	Genus	0.021251767405348274	0
HV12	Genus	0.020869947166134172	0.001693518180993391
HV12	Genus	0.020826558502587116	0
HV12	Genus	0.020557548788595368	0
HV12	Genus	0.019819941508295406	0
HV12	Genus	0.019724486448491882	0
HV12	Genus	0.01951622086346601	0
HV12	Genus	0.019472832199918955	0
HV12	Genus	0.019281922080311906	0
HV12	Genus	0.019160433822380148	0
HV12	Genus	0.0189695237027731	0
HV12	Genus	0.01882200224671311	0
HV12	Genus	0.018683158523362525	6.533701053587369e-4
HV12	Genus	0.018665803057943704	0
HV12	Genus	0.017798029787002574	0
HV12	Genus	0.017476953676754357	0
HV12	Genus	0.016487692147881466	0
HV12	Genus	0.01611454964137678	0
HV12	Genus	0.015880250858222675	0
HV12	Genus	0.015663307540487396	0
HV12	Genus	0.01536826462836741	0
HV12	Genus	0.01510793264708507	0
HV12	Genus	0.014613301882648628	0
HV12	Genus	0.014326936703238055	0
HV12	Genus	0.01396247192944278	0
HV12	Genus	0.01377156180983573	0
HV12	Genus	0.013650073551903974	0
HV12	Genus	0.013606684888356917	0
HV12	Genus	0.013528585293972214	0
HV12	Genus	0.013086020925792238	3.631168736472891e-4
HV12	Genus	0.012869077608056955	0
HV12	Genus	0.012851722142638133	0
HV12	Genus	0.012209569922141696	0
HV12	Genus	0.01168890595957702	0
HV12	Genus	0.011463284909132326	0
HV12	Genus	0.011029398273661761	0
HV12	Genus	0.011020720540952348	0
HV12	Genus	0.010977331877405292	0
HV12	Genus	0.010664933499866486	0
HV12	Genus	0.010630222569028841	0
HV12	Genus	0.010569478440062962	0
HV12	Genus	0.010257080062524156	0
HV12	Genus	0.010144269537301808	0
HV12	Genus	0.010074847675626518	0
HV12	Genus	0.010005425813951228	0
HV12	Genus	0.009970714883113583	0
HV12	Genus	0.009970714883113583	0
HV12	Genus	0.009719060634540654	0
HV12	Genus	0.009675671970993598	0
HV12	Genus	0.009241785335523034	0.0013042330746508644
HV12	Genus	0.008981453354240694	0
HV12	Genus	0.008912031492565404	0.0022084734826747234
HV12	Genus	0.008131035548718387	0
HV12	Genus	0.00801822502349604	0
HV12	Genus	0.007966158627239574	0
HV12	Genus	0.007957480894530161	0
HV12	Genus	0.0077492153095042905	0
HV12	Genus	0.007263262277777257	0
HV12	Genus	0.007176484950683144	2.6116000693849906e-4
HV12	Genus	0.006812020176887869	0
HV12	Genus	0.006551688195605531	0
HV12	Genus	0.006456233135802006	0
HV12	Genus	0.006438877670383184	0
HV12	Genus	0.006369455808707894	0
HV12	Genus	0.006135157025553788	0
HV12	Genus	0.0058401141134338036	0
HV12	Genus	0.00574465905363028	0
HV12	Genus	0.005475649339638529	0
HV12	Genus	0.005475649339638529	2.2861947007396207e-4
HV12	Genus	0.005423582943382062	0
HV12	Genus	0.00540622747796324	0
HV12	Genus	0.005267383754612658	0
HV12	Genus	0.005128540031262078	0
HV12	Genus	0.005007051773330319	0
HV12	Genus	0.004911596713526795	0
HV12	Genus	0.004824819386432682	0
HV12	Genus	0.00474671979204798	0
HV12	Genus	0.004599198335987989	0
HV12	Genus	0.004564487405150343	0
HV12	Genus	0.004469032345346819	0
HV12	Genus	0.004399610483671528	0
HV12	Genus	0.004295477691158593	0
HV12	Genus	0.004226055829483303	0
HV12	Genus	0.004173989433226835	0
HV12	Genus	0.004165311700517423	0
HV12	Genus	0.0038355578575597943	0
HV12	Genus	0.003757458263175092	0
HV12	Genus	0.003757458263175092	0
HV12	Genus	0.003748780530465681	0
HV12	Genus	0.0032628274987386483	0
HV12	Genus	0.0030632396464221885	0
HV12	Genus	0.0030545619137127772	0
HV12	Genus	0.00294175138849043	6.702932738083517e-4
HV12	Genus	0.0028810072595245513	0
HV12	Genus	0.00287232952681514	0
HV12	Genus	0.0027421635361739704	6.342009608494511e-4
HV12	Genus	0.002698774872626914	0
HV12	Genus	0.0026206752782422125	0
HV12	Genus	0.002611997545532801	0
HV12	Genus	0.002559931149276333	1.399817637190355e-5
HV12	Genus	0.0024818315548916317	0
HV12	Genus	0.0023082769007034057	0
HV12	Genus	0.002238855039028115	0
HV12	Genus	0.0021954663754810587	0
HV12	Genus	0.0021520777119340023	0
HV12	Genus	0.0020392671867116552	0
HV12	Genus	0.0020219117212928327	0
HV12	Genus	0.0018483570671046065	0
HV12	Genus	0.0018396793343951952	0
HV12	Genus	0.0017529020073010825	0
HV12	Genus	0.0017268688091728484	0
HV12	Genus	0.0016661246802069695	0
HV12	Genus	0.0016574469474975582	0
HV12	Genus	0.0016053805512410903	0
HV12	Genus	0.0015880250858222678	0
HV12	Genus	0.0015793473531128565	0
HV12	Genus	0.0015793473531128565	0
HV12	Genus	0.001570669620403445	0
HV12	Genus	0.0015272809568563886	0
HV12	Genus	0.0014925700260187433	0
HV12	Genus	0.0014405036297622756	0
HV12	Genus	0.0012669489755740497	0
HV12	Genus	0.0012409157774458158	0
HV12	Genus	0.001223560312026993	0.003692802498110377
HV12	Genus	0.0011628161830611141	0
HV12	Genus	0.0011541384503517028	0
HV12	Genus	0.0009545505980352429	0
HV12	Genus	0.0009458728653258317	0
HV12	Genus	0.000902484201778775	0
HV12	Genus	0.0008243846073940734	0
HV12	Genus	0.0007983514092658395	0
HV12	Genus	0.0007723182111376056	0
HV12	Genus	0.0007462850130093716	0
HV12	Genus	0.0007376072802999604	0
HV12	Genus	0.0007289295475905491	2.2538108598792468e-4
HV12	Genus	0.0007115740821717265	0
HV12	Genus	0.0007028963494623152	0
HV12	Genus	0.0006421522204964361	0
HV12	Genus	0.0006161190223682023	0
HV12	Genus	0.0005900858242399683	0
HV12	Genus	0.0005727303588211457	0
HV12	Genus	0.0005033084971458554	4.136774509905825e-5
HV12	Genus	0.000494630764436444	1.3094562747896344e-4
HV12	Genus	0.000494630764436444	1.0117338668797453e-4
HV12	Genus	0.00046859756630821014	0
HV12	Genus	0.00044256436817997625	0
HV12	Genus	0.000433886635470565	0
HV12	Genus	0.00041653117005174237	1.169996831084476e-5
HV12	Genus	0.00039049797192350843	0
HV12	Genus	0.00036446477379527455	0
HV12	Genus	0.000347109308376452	0
HV12	Genus	0.0003123983775388068	0
HV12	Genus	0.00030372064482939545	0
HV12	Genus	0.00022562105044469374	0
HV12	Genus	0.0002169433177352825	0
HV12	Genus	0.0002169433177352825	0
HV12	Genus	0.0001561991887694034	0
HV12	Genus	0.00014752145605999208	0
HV12	Genus	0.00010413279251293559	0
HV12	Genus	6.0744128965879086e-05	0
HV12	Genus	5.2066396256467796e-05	0
HV13	Genus	9.737027629611033	0.17065288881361906
HV13	Genus	7.861609458426683	0
HV13	Genus	6.6759125077898585	0.16126140260113864
HV13	Genus	6.466799228246294	0.11621745483425436
HV13	Genus	5.436962942415701	0
HV13	Genus	4.946280660090704	0.024678859600688566
HV13	Genus	3.935435391364414	0.029008000767133293
HV13	Genus	2.366100453509349	0
HV13	Genus	2.3602325915469216	0.04076797233989572
HV13	Genus	1.6178243333186804	0.031762856055790385
HV13	Genus	1.5773237137798155	0.012967993838187461
HV13	Genus	1.5269873557406766	0.02020704092253964
HV13	Genus	1.4395703519269192	0
HV13	Genus	1.3192349959896028	0.041274931831855516
HV13	Genus	1.3047244096307076	0
HV13	Genus	1.249403903780109	0.0046969030860101795
HV13	Genus	1.2279384870530956	0.02027833134590133
HV13	Genus	1.135245709758059	0.01569394629757657
HV13	Genus	1.0469273175103142	0
HV13	Genus	1.0418371240007385	0
HV13	Genus	1.0386204044912146	0.03225086921150762
HV13	Genus	1.0348999679156392	0.03630678680963803
HV13	Genus	0.933414234818471	0.018612165403835357
HV13	Genus	0.9123818380254318	0
HV13	Genus	0.8959977776664846	0
HV13	Genus	0.8405800632592795	0
HV13	Genus	0.7562472218324005	0
HV13	Genus	0.7226130612465572	0
HV13	Genus	0.7024201928969378	7.860312916142743e-4
HV13	Genus	0.662308407584499	0
HV13	Genus	0.651553606367218	0.017080750445045572
HV13	Genus	0.6280291356684492	0
HV13	Genus	0.6191743198757494	0.0012577563980617512
HV13	Genus	0.578664863195375	0.0017894137926234568
HV13	Genus	0.5761993007141742	0
HV13	Genus	0.5154704642596514	0.00915741196140206
HV13	Genus	0.46872198567344253	0
HV13	Genus	0.41913678466262644	0
HV13	Genus	0.41847399904940047	0.005274863006389168
HV13	Genus	0.4137991511907796	0.011854654921484837
HV13	Genus	0.3860947125579319	0.006944315557803338
HV13	Genus	0.38240962454839517	0
HV13	Genus	0.3731571373877599	0.008692405071122226
HV13	Genus	0.3729008602839792	0
HV13	Genus	0.3291304983865327	0
HV13	Genus	0.3219282280561433	0
HV13	Genus	0.3051641706122798	4.891731354871837e-4
HV13	Genus	0.26904677326221643	0
HV13	Genus	0.26368262836584044	0
HV13	Genus	0.24495672550682795	0
HV13	Genus	0.23893863213873567	0.006739772458368326
HV13	Genus	0.2382051493934322	0
HV13	Genus	0.23463494422352138	0
HV13	Genus	0.22707918823274476	0
HV13	Genus	0.20304216332641434	0
HV13	Genus	0.19001621674114558	0
HV13	Genus	0.17757352149551575	0
HV13	Genus	0.17330518214634016	0
HV13	Genus	0.15762809310816733	0
HV13	Genus	0.1572834445892898	0
HV13	Genus	0.14718259184372523	0
HV13	Genus	0.14227797830585268	0
HV13	Genus	0.1281473890318739	0.0021570307147176686
HV13	Genus	0.12716646632429937	0
HV13	Genus	0.12055628447505852	0.0028350872227455018
HV13	Genus	0.11433493685224358	0
HV13	Genus	0.11065868598421659	0
HV13	Genus	0.1076982435784737	0.0017532610897932608
HV13	Genus	0.10397780700289828	0
HV13	Genus	0.10357129849345299	0
HV13	Genus	0.10196293873869118	0
HV13	Genus	0.09688158237062502	0.0017407913072662678
HV13	Genus	0.09422160277621125	1.0014492013925943e-4
HV13	Genus	0.09385044283280468	0
HV13	Genus	0.08988256629495822	0
HV13	Genus	0.08004682779468406	0
HV13	Genus	0.07561941989833423	0
HV13	Genus	0.07558407133229551	0
HV13	Genus	0.07421431439829507	0.002852003594390647
HV13	Genus	0.0721375861435202	0
HV13	Genus	0.06942458370004836	1.7689691491780383e-5
HV13	Genus	0.06761296969056389	0
HV13	Genus	0.06511205864332437	0
HV13	Genus	0.06485578153954365	0
HV13	Genus	0.06457299301123387	0
HV13	Genus	0.061603713463981295	0
HV13	Genus	0.05719397985065083	0.0018324297090925401
HV13	Genus	0.05507306588832757	0
HV13	Genus	0.05327912616186247	0
HV13	Genus	0.05318191760525598	0
HV13	Genus	0.051874020661823304	0
HV13	Genus	0.04812707266171886	0.0017377463603701418
HV13	Genus	0.04628894722770536	0
HV13	Genus	0.04609453011449239	0
HV13	Genus	0.04553779019938253	0
HV13	Genus	0.04486616744464683	0
HV13	Genus	0.043054553435162374	0.0012210237053465788
HV13	Genus	0.04121642800114887	0
HV13	Genus	0.04103084802944559	0
HV13	Genus	0.03995271676526459	0
HV13	Genus	0.03897179405769008	0
HV13	Genus	0.03798203420860588	0
HV13	Genus	0.037292737170850826	0
HV13	Genus	0.03661227727460544	0
HV13	Genus	0.03576391168967613	0
HV13	Genus	0.03450903759530153	0
HV13	Genus	0.034022994812269114	0
HV13	Genus	0.03396997196321103	0
HV13	Genus	0.033934623397172306	0
HV13	Genus	0.03346625489715926	0
HV13	Genus	0.03283881784997195	0
HV13	Genus	0.032776957859404196	0
HV13	Genus	0.032423472199016985	0
HV13	Genus	0.03190208084994585	7.361521615063033e-4
HV13	Genus	0.031804872293339365	0
HV13	Genus	0.030788601019726133	0
HV13	Genus	0.030072792557442024	0
HV13	Genus	0.029445355510254727	0
HV13	Genus	0.029418844085725683	0
HV13	Genus	0.028711872764951258	0
HV13	Genus	0.02870303562344158	0
HV13	Genus	0.02835838710456405	0
HV13	Genus	0.027598392934731545	0
HV13	Genus	0.027518858661144424	0.002996082748316869
HV13	Genus	0.026688167359234474	0
HV13	Genus	0.026396541689415024	0
HV13	Genus	0.026387704547905348	0
HV13	Genus	0.026387704547905348	0
HV13	Genus	0.025742593217698683	0
HV13	Genus	0.025353758991272752	0
HV13	Genus	0.025070970462962982	0
HV13	Genus	0.024629113387478967	0
HV13	Genus	0.02447004484030472	0
HV13	Genus	0.023524470698768934	0
HV13	Genus	0.023047265057246195	0
HV13	Genus	0.022614245123271863	0
HV13	Genus	0.02228727088741369	0
HV13	Genus	0.02226959660439433	0
HV13	Genus	0.021748205255323193	0
HV13	Genus	0.021253325330781097	0
HV13	Genus	0.021244488189271417	0
HV13	Genus	0.019697988425077365	0
HV13	Genus	0.019388688472238555	0
HV13	Genus	0.019309154198651434	0
HV13	Genus	0.019035202811851344	0
HV13	Genus	0.01868171715146413	0
HV13	Genus	0.01828404578352852	0
HV13	Genus	0.018169162943902674	0
HV13	Genus	0.017320797358973367	0
HV13	Genus	0.017294285934444327	0
HV13	Genus	0.01706452025519264	0
HV13	Genus	0.01653429176461182	0
HV13	Genus	0.014236634972094946	0
HV13	Genus	0.013830126462649655	0
HV13	Genus	0.0134501293777334	0
HV13	Genus	0.013352920821126917	6.673266951557697e-4
HV13	Genus	0.012858040896584821	0
HV13	Genus	0.012813855189036421	0
HV13	Genus	0.01251339237770729	0
HV13	Genus	0.01247804381166857	0
HV13	Genus	0.012274789556945921	0
HV13	Genus	0.012248278132416883	0
HV13	Genus	0.011523632528623097	0
HV13	Genus	0.011134798302197164	0
HV13	Genus	0.011055264028610042	0
HV13	Genus	0.010860846915397076	0
HV13	Genus	0.010798986924829314	0
HV13	Genus	0.01036596699085498	0
HV13	Genus	0.010321781283306578	0
HV13	Genus	0.009932947056880645	0.0016930871392269585
HV13	Genus	0.009809227075745122	0
HV13	Genus	0.009703181377628958	0
HV13	Genus	0.00949992712290631	3.070563116045923e-4
HV13	Genus	0.00945574141535791	0
HV13	Genus	0.009058070047422297	0
HV13	Genus	0.008713421528544766	0.0014934256213238308
HV13	Genus	0.008315750160609153	0
HV13	Genus	0.00823621588702203	0
HV13	Genus	0.008130170188905866	0
HV13	Genus	0.008094821622867145	0
HV13	Genus	0.008024124490789703	0
HV13	Genus	0.0073171531700152795	0
HV13	Genus	0.007272967462466878	0
HV13	Genus	0.007096224632273274	0
HV13	Genus	0.006831110386982864	0
HV13	Genus	0.00670739040584734	0
HV13	Genus	0.006645530415279577	0
HV13	Genus	0.006504136151124693	7.982110791987788e-4
HV13	Genus	0.006239021905834285	0
HV13	Genus	0.006239021905834285	0
HV13	Genus	0.00579716483035027	0
HV13	Genus	0.005523213443550182	0
HV13	Genus	0.005231587773730732	0
HV13	Genus	0.005001822094479044	0
HV13	Genus	0.004966473528440323	0
HV13	Genus	0.004842753547304799	0
HV13	Genus	0.0048162421227757575	0
HV13	Genus	0.004807404981266078	0
HV13	Genus	0.0046836850001305535	0
HV13	Genus	0.00456880216050471	0
HV13	Genus	0.004436245037859506	0
HV13	Genus	0.004321362198233662	0
HV13	Genus	0.004020899386904532	0
HV13	Genus	0.003985550820865811	0.0016087469434533062
HV13	Genus	0.0038971794057690076	0
HV13	Genus	0.003773459424633484	0
HV13	Genus	0.003746948000104443	0.00103122201548805
HV13	Genus	0.003693925151046361	0
HV13	Genus	0.003693925151046361	0
HV13	Genus	0.003685088009536681	1.6114052304261147e-4
HV13	Genus	0.0035967165944398778	0.0033612830458903467
HV13	Genus	0.003579042311420517	0
HV13	Genus	0.0034995080378333945	0
HV13	Genus	0.003481833754814034	4.895597954105013e-4
HV13	Genus	0.00334927663216883	0
HV13	Genus	0.00334927663216883	0
HV13	Genus	0.003287416641601068	0
HV13	Genus	0.003234393792542986	0
HV13	Genus	0.0029250938397041757	0
HV13	Genus	0.0025804453208266446	0
HV13	Genus	0.0022711453679878342	0
HV13	Genus	0.0022446339434587935	0
HV13	Genus	0.002226959660439433	0
HV13	Genus	0.0022092853774200723	0
HV13	Genus	0.002103239679303909	0
HV13	Genus	0.002041379688736147	0
HV13	Genus	0.0019795196981683845	0
HV13	Genus	0.0019618454151490244	0
HV13	Genus	0.0018999854245812624	0
HV13	Genus	0.0017144054528779762	0
HV13	Genus	0.0016967311698586156	0
HV13	Genus	0.0016613826038198944	0
HV13	Genus	0.0015995226132521324	0
HV13	Genus	0.0015376626226843704	0
HV13	Genus	0.00152882548117469	0
HV13	Genus	0.0014404540660778872	0
HV13	Genus	0.0013785940755101252	0
HV13	Genus	0.0013520826509810843	0
HV13	Genus	0.0013432455094714042	0
HV13	Genus	0.0011488283962584377	0
HV13	Genus	0.0011223169717293968	0
HV13	Genus	0.0010869684056906755	0
HV13	Genus	0.0010516198396519545	0
HV13	Genus	0.0010339455566325938	0
HV13	Genus	0.0009544112830454713	0
HV13	Genus	0.0009013884339873896	4.969063339535358e-4
HV13	Genus	0.000883714150968029	0
HV13	Genus	0.0008748770094583486	0
HV13	Genus	0.0008306913019099472	7.496369263320048e-5
HV13	Genus	0.0008130170188905867	0
HV13	Genus	0.0007865055943615457	0
HV13	Genus	0.0007865055943615457	0
HV13	Genus	0.0006539484717163415	0
HV13	Genus	0.0006539484717163415	0
HV13	Genus	0.0005125542075614568	0
HV13	Genus	0.000486042783032416	0
HV13	Genus	0.0004418570754840145	0
HV13	Genus	0.0003446485188775313	0
HV13	Genus	0.00026511424529040864	0
HV13	Genus	0.00020325425472264666	0
HV13	Genus	0.00015906854717424523	0
HV13	Genus	0.00013255712264520432	0
HV13	Genus	8.83714150968029e-05	0
HV13	Genus	8.83714150968029e-05	0
HV13	Genus	5.302284905808174e-05	0
HV13	Genus	5.302284905808174e-05	0.006734745879365197
HV13	Genus	4.418570754840145e-05	0
HV14	Genus	18.649001657526213	0.3162926491933086
HV14	Genus	17.369035421407123	0.15207258249666045
HV14	Genus	5.634079697191222	0.013223285902258668
HV14	Genus	3.9306339964102306	0
HV14	Genus	3.7309569198283885	0.05955590601839318
HV14	Genus	3.4748855476958114	0.09554891504450982
HV14	Genus	2.3898409589297653	0.018246334361930027
HV14	Genus	1.8965246193078837	0
HV14	Genus	1.5006606115246182	0
HV14	Genus	1.4832438519741649	0.029483303880001623
HV14	Genus	1.309186650362444	0
HV14	Genus	1.1342802649598673	0.0010228060881213295
HV14	Genus	1.132463011647436	0.01003766579890981
HV14	Genus	1.0492260164677467	0
HV14	Genus	0.923368486825003	0.004307978267351014
HV14	Genus	0.9218569396772796	0
HV14	Genus	0.7925347401678441	0
HV14	Genus	0.6729696624153423	0.021683683632489868
HV14	Genus	0.6430104582739484	0.002004383070829009
HV14	Genus	0.638730571968035	0.012566770304593218
HV14	Genus	0.6284129889091365	0.017006311110567565
HV14	Genus	0.62332637800191	0.010758248646897822
HV14	Genus	0.6035913467024204	0
HV14	Genus	0.5851131074133974	3.0125041854490715e-4
HV14	Genus	0.5435540526889128	0.020512962338092373
HV14	Genus	0.46858810763215947	0
HV14	Genus	0.4637987110517326	0
HV14	Genus	0.4480208762176311	0
HV14	Genus	0.4214329317259348	0
HV14	Genus	0.4165671086043309	0.011873704410106004
HV14	Genus	0.38726177598189593	0
HV14	Genus	0.372435026993553	0
HV14	Genus	0.37113577579354357	0.0012237169085471734
HV14	Genus	0.3651150627163757	0
HV14	Genus	0.3439618944861568	0.00880019041361224
HV14	Genus	0.3190893012519893	0.005793847431556442
HV14	Genus	0.3099096244728377	0
HV14	Genus	0.30406723999174956	0.01068213693881397
HV14	Genus	0.2869222192543702	0
HV14	Genus	0.2827697105170852	0
HV14	Genus	0.2588991541561276	0
HV14	Genus	0.2548994985011966	0.006815263774551469
HV14	Genus	0.19763903548378753	0
HV14	Genus	0.1805025065843167	0.004742644218020992
HV14	Genus	0.1804260800431397	0
HV14	Genus	0.17864279408234243	0.0032893877394461367
HV14	Genus	0.1708387950443773	0
HV14	Genus	0.1630263041685036	0
HV14	Genus	0.15647909714100508	0
HV14	Genus	0.15279363948869076	0.0035746560890385615
HV14	Genus	0.13484189414999836	0
HV14	Genus	0.13450222063365602	0.0032938812486878488
HV14	Genus	0.12611228478000036	0
HV14	Genus	0.12541595407149855	0
HV14	Genus	0.11963301245577034	0
HV14	Genus	0.1191065185054397	0
HV14	Genus	0.11389253002958485	0
HV14	Genus	0.10400803070402292	0.004221026547282002
HV14	Genus	0.1034815367536923	0
HV14	Genus	0.10226720393276845	0
HV14	Genus	0.10110382213929596	0
HV14	Genus	0.10053486899942254	0.004127543025119366
HV14	Genus	0.09857325444254557	0
HV14	Genus	0.09046354923987232	0
HV14	Genus	0.0845702137313328	0
HV14	Genus	0.08446831167643011	0
HV14	Genus	0.08368706258884274	0
HV14	Genus	0.07986573552999147	0
HV14	Genus	0.0788806823325987	0
HV14	Genus	0.07741159437441811	0
HV14	Genus	0.07736913518487532	0.006690094063509129
HV14	Genus	0.07509332262538167	0
HV14	Genus	0.0748215838123078	0
HV14	Genus	0.07384502245282358	0.002457393657166184
HV14	Genus	0.06934434836128765	0
HV14	Genus	0.06810454002663813	0
HV14	Genus	0.06786676856519851	0
HV14	Genus	0.06773089915866157	0
HV14	Genus	0.06646561531028637	0
HV14	Genus	0.06331514344621121	0
HV14	Genus	0.06329815977039409	0
HV14	Genus	0.061047822724626125	0
HV14	Genus	0.06024109812331308	0
HV14	Genus	0.05776997329192259	0.0025829339669088715
HV14	Genus	0.05692928133897532	0
HV14	Genus	0.05302303590103847	0
HV14	Genus	0.05102745399252725	0
HV14	Genus	0.050636829448733565	0
HV14	Genus	0.04810626175198317	0
HV14	Genus	0.046874945255242204	0.0014255079008863424
HV14	Genus	0.045720055299678264	0
HV14	Genus	0.04515959399771342	0
HV14	Genus	0.04485388783300531	0
HV14	Genus	0.04394526117678957	0
HV14	Genus	0.042875289600311214	0
HV14	Genus	0.04100708526042837	0.009471113035753695
HV14	Genus	0.0408797076918	0
HV14	Genus	0.04070137909572027	0.0026681716679887776
HV14	Genus	0.040310754551926585	0
HV14	Genus	0.039648391195059036	0
HV14	Genus	0.03661680506170369	0
HV14	Genus	0.035725162081305065	0
HV14	Genus	0.03564873554012804	0.0027779615329667005
HV14	Genus	0.03524112732051724	0
HV14	Genus	0.03509676607607175	0.0012541060019756617
HV14	Genus	0.03299079027474927	0
HV14	Genus	0.03257469021722991	0
HV14	Genus	0.032167081997619106	0.0011251376542547602
HV14	Genus	0.030307369495644824	0.0027449319237982366
HV14	Genus	0.030010155168845285	0
HV14	Genus	0.028600510076024592	0
HV14	Genus	0.02781926098843722	0
HV14	Genus	0.02742014460673498	0
HV14	Genus	0.02704650373875841	0
HV14	Genus	0.02679174860150166	0
HV14	Genus	0.026409615895616533	0
HV14	Genus	0.024261180904751267	0
HV14	Genus	0.022817568460296343	0
HV14	Genus	0.0226222561883995	0
HV14	Genus	0.02173910504590943	0
HV14	Genus	0.021492841746561235	8.087853386706958e-4
HV14	Genus	0.021178643743944577	0
HV14	Genus	0.020915396768779265	0
HV14	Genus	0.02069460898315675	0
HV14	Genus	0.0204398538459	0
HV14	Genus	0.019718047623672536	0
