Depth	Taxa_id	Taxonomic_Tree	MetaPhlAn_mean	Kraken_mean	Metaphlan/Kraken
Species	1653434	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Sellimonas|Sellimonas_intestinalis	0.0010948333662055662	0.001733118710264617	63.17
Species	84112	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella_lenta	0.0009091166770296751	0.0020527935133478063	44.29
Species	1550024	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruthenibacterium|Ruthenibacterium_lactatiformans	0.0007616833390751447	0.0021308817954549973	35.74
Species	1335613	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter|Gordonibacter_urolithinfaciens	0.0001899944506176803	0.0004402149142395287	43.16
Species	292800	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|Flavonifractor_plautii	0.0023578610997303743	0.007906167202773243	29.82
Species	817	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_fragilis	0.0005417944565846394	0.004106767081648342	13.19
Species	105841	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes|Anaerostipes_caccae	3.266111259944599e-05	0.00025913775493496225	12.6
Species	2763667	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Wansuia|Wansuia_hejianensis	0.00012437777951827432	0.0006494613312898657	19.15
Species	33035	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_producta	3.528889013705543e-05	0.00039982894550953896	8.83
Species	29347	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Clostridium_scindens	2.2522222912619206e-05	0.001997959586021631	1.13
Species	301301	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_hominis	0.002159150019897485	0.007160569170119139	30.15
Species	1522	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Clostridium_innocuum	0.00010735555561900398	0.0008105248380655679	13.25
Species	1351	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_faecalis	8.933333747059464e-06	5.6033902988529555e-05	15.94
Species	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia_coli	0.00045239443387129003	0.001117011102118458	40.5
Species	1796635	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Longicatena|Longicatena_caecimuris	0.0001156111158242199	0.000370053012381115	31.24
Species	33025	Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|Phascolarctobacterium_faecium	0.0023090500557267335	0.002613301603373199	88.36
Species	1322	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_hansenii	2.6733334245991443e-05	0.0005552764011304751	4.81
Species	1547	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Erysipelatoclostridium_ramosum	0.0002936666493433255	0.0006907088678306732	42.52
Species	208479	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_bolteae	9.736667041625786e-05	0.001246230812755154	7.81
Species	154046	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|Hungatella_hathewayi	1.1966666652373258e-05	0.0009776801065239514	1.22
Species	1660	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Schaalia|Schaalia_odontolytica	4.1038888315490796e-05	0.00023767845464114446	17.27
Species	1318	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_parasanguinis	0.0001239833356510965	0.00013378680140120277	92.67
Species	166486	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_intestinalis	0.012607333736509945	0.02729806843707814	46.18
Species	40545	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_wadsworthensis	0.002245966673272146	0.0032505601437030638	69.09
Class	203494	Bacteria|Verrucomicrobia|Verrucomicrobiae	0.002477700017546432	0.003975870887715888	62.32
Order	48461	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales	0.002477700017546432	0.003975870887715888	62.32
Family	1647988	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae	0.002477700017546432	0.003975870887715888	62.32
Genus	239934	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia	0.002477700017546432	0.003975870887715888	62.32
Genus	872	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0013064333190632722	0.0022935855109165386	56.96
Genus	244127	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus	0.00012908889045967436	0.0011220985059505683	11.5
Genus	1392389	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas	0.00012216666829225264	0.0012603627651446398	9.69
Genus	544	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter	1.8033333422844786e-05	4.793973613641595e-05	37.62
Genus	248744	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Marvinbryantia	2.8944444619017487e-06	0.0006809181399733802	0.43
Genus	2717089	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora	0.00018667777662283492	0.0007578554918826253	24.63
Species	28111	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_eggerthii	0.006901366769035654	0.013936268105989656	49.52
Species	239935	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia_muciniphila	0.002477700017546432	0.003971186551423733	62.39
Species	44742	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_fairfieldensis	0.0009838388648597607	0.0017184969912925603	57.25
Species	169435	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_colihominis	5.5011112166019026e-05	0.0011220985059505683	4.9
Species	1297617	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas|Intestinimonas_butyriciproducens	8.005555780326577e-05	0.0012603627651446398	6.35
Species	546	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter_freundii	1.0550000137511624e-05	4.269529205798324e-05	24.71
Species	2086584	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora|Massilistercora_timonensis	0.00018667777662283492	0.0007578554918826253	24.63
Species	1685	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_breve	8.03388898104352e-05	0.00037351784092507965	21.51
Species	1531	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_clostridioformis	1.7394445108804046e-05	0.0008022432993330943	2.17
Species	1232428	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_massiliensis	0.006544877521610233	0.007657481464932554	85.47
Species	502558	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella_sp_YY7918	8.888888942500575e-08	0.00016911730393971003	0.05
Order	85007	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales	1.1944444451624185e-06	0.0008854487179539267	0.13
Family	1653	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Corynebacteriaceae	1.1944444451624185e-06	9.014919843952862e-06	13.25
Genus	1578	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.0006062610889524279	0.0006236594297154942	97.21
Genus	2742598	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0.00046050554057562983	0.0004471362141698306	102.99
Genus	2759736	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus	3.071111148633346e-05	3.259393782355067e-05	94.22
Genus	2767842	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus	7.611110813146326e-07	1.1097014444552878e-05	6.86
Genus	1716	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Corynebacteriaceae|Corynebacterium	1.1944444451624185e-06	9.014919843952862e-06	13.25
Genus	2767887	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus	1.983333387235903e-06	0.0001178948183241588	1.68
Species	2564099	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_bovis	0.0015334499399674907	0.0014861584244933617	103.18
Species	1604	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_amylovorus	0.0005723055331505611	0.0005936938231482054	96.4
Species	97478	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|Limosilactobacillus_mucosae	0.00045694442960393146	0.0004471362141698306	102.19
Species	2585119	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_dispar	0.0011630222400744827	0.0033439955632863175	34.78
Species	1596	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_gasseri	9.533333295309043e-06	1.0704636921977675e-05	89.06
Species	39778	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_dispar	0.00022564445168860936	5.1993713007294e-05	433.98
Species	39777	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_atypica	3.696111257065215e-05	5.6519304723860876e-05	65.4
Species	1597	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus|Lacticaseibacillus_paracasei	5.083333389415686e-06	3.259393782355067e-05	15.6
Species	1302	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_gordonii	2.7722221843114277e-06	2.751772778775385e-05	10.07
Species	1689	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_dentium	7.783333529529578e-06	0.00020484517793447	3.8
Family	1643824	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae	0.0014587166702620573	0.001586463671903896	91.95
Family	2005473	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae	0.00215513335930146	0.000283361021011918	760.56
Genus	133925	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella	0.0005620055819185736	0.0008798532595959733	63.87
Genus	2847307	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Thermophilibacter	0.0003153333418583196	0.00010489149760058692	300.63
Species	1805478	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_timonensis	0.0005561500261536277	0.000813073292630604	68.4
Species	2929491	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_sp_HTFF	0.000973927775028832	0.009716674284350099	10.02
Species	423477	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_rogosae	0.0002866944573395636	0.00030819623374840204	93.02
Species	2093856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas|Butyricimonas_faecalis	1.1505555985694718e-05	0.0004221808796639821	2.73
Order	85006	Bacteria|Actinobacteria|Actinomycetia|Micrococcales	7.166666954019354e-07	3.2340213549952676e-05	2.22
Family	1268	Bacteria|Actinobacteria|Actinomycetia|Micrococcales|Micrococcaceae	7.166666954019354e-07	1.8656536470893285e-05	3.84
Species	28128	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_corporis	1.9888888537632773e-06	8.936249383889719e-05	2.23
Species	53443	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_hydrogenotrophica	0.0001712777835081665	0.0012283781365630343	13.94
Species	1343	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_vestibularis	8.327778102743475e-06	2.8779915738414324e-05	28.94
Species	53442	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_callanderi	8.277778255601352e-07	0.0004949900689233768	0.17
Order	85009	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales	2.4616667489996265e-05	5.341694386086465e-05	46.08
Family	31957	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae	2.4616667489996265e-05	4.6365831391070694e-05	53.09
Genus	547	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter	0.0003103944548259042	0.00020348740127743294	152.54
Genus	1743	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae|Propionibacterium	2.4616667489996265e-05	3.582599615507861e-05	68.71
Species	158836	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter_hormaechei	0.0003103944548259042	0.00020348740127743294	152.54
Species	1744	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium_freudenreichii	2.4616667489996265e-05	3.582599615507861e-05	68.71
Order	909929	Bacteria|Firmicutes|Negativicutes|Selenomonadales	6.274444532677274e-05	1.545490324055683e-05	405.98
Family	1843491	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae	6.274444532677274e-05	1.545490324055683e-05	405.98
Genus	2039302	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Monoglobus	0.00017801666690297327	0.0003663635638092737	48.59
Genus	2749267	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacterium	2.700000055866605e-06	0.0001277521396304284	2.11
Species	1981510	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Monoglobus|Monoglobus_pectinilyticus	0.00017801666690297327	0.0003663635638092737	48.59
Species	1871021	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium_phocaeense	2.1133333770610216e-05	0.0005397703077257988	3.92
Species	2583452	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacterium|Amedibacterium_intestinale	2.700000055866605e-06	0.0001277521396304284	2.11
Family	90964	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae	4.00000014697631e-07	4.106531080664269e-05	0.97
Genus	577309	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella	0.0006860722219668012	0.001640319276301818	41.83
Genus	846	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter	4.6088888784022904e-05	0.0003445381557503621	13.38
Genus	1279	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus	4.00000014697631e-07	4.106531080664269e-05	0.97
Species	454155	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_xylaniphila	0.0003234889007751897	0.0007856273410449178	41.18
Species	901	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_piger	0.00030506667668938063	0.0005750885196239741	53.05
Species	847	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter|Oxalobacter_formigenes	4.6088888784022904e-05	7.956774647528803e-05	57.92
Species	328812	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_goldsteinii	0.00026005001106578127	0.0010574354642186932	24.59
Species	333367	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_asparagiformis	7.844444807159553e-06	0.0009068761818209614	0.86
Species	2944914	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelotrichaceae_unclassified|Erysipelotrichaceae_bacterium_LH1062	9.155555990633697e-06	5.074241373492189e-05	18.04
Species	2086585	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Christensenella|Christensenella_sp_Marseille_P3954	1.833333420454563e-07	0.0002650807448240613	0.07
Phylum	508458	Bacteria|Synergistetes	4.794999916264298e-05	0.00010157442639473013	47.21
Class	649775	Bacteria|Synergistetes|Synergistia	4.794999916264298e-05	0.00010157442639473013	47.21
Order	649776	Bacteria|Synergistetes|Synergistia|Synergistales	4.794999916264298e-05	0.00010157442639473013	47.21
Family	649777	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae	4.794999916264298e-05	0.00010157442639473013	47.21
Genus	508459	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Cloacibacillus	4.794999916264298e-05	0.00010157442639473013	47.21
Species	329854	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_intestinalis	0.0007822999837597799	0.0030232353518566566	25.88
Species	28125	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_bivia	4.666666385983335e-07	0.0002659324105978094	0.18
Class	29547	Bacteria|Proteobacteria|Epsilonproteobacteria	3.222222114320611e-07	4.164001593416364e-05	0.77
Order	72274	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	1.638888834007897e-06	8.088004604776476e-06	20.26
Order	213849	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales	3.222222114320611e-07	4.164001593416364e-05	0.77
Family	135621	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	1.638888834007897e-06	8.088004604776476e-06	20.26
Family	72294	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae	3.222222114320611e-07	4.164001593416364e-05	0.77
Genus	2974251	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella	0.017862755005147196	0.028344392295386753	63.02
Genus	830	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Butyrivibrio	0.0028606332375401434	0.004074020013218122	70.22
Genus	286	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	1.638888834007897e-06	8.088004604776476e-06	20.26
Genus	194	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter	3.222222114320611e-07	4.164001593416364e-05	0.77
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_brasiliensis	0.006071622018903588	0.025435562503708833	23.87
Species	45851	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Butyrivibrio|Butyrivibrio_crossotus	0.0028606332375401434	0.004074020013218122	70.22
Species	454154	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_clara	0.0003625833211916115	0.000854691935256895	42.42
Species	487173	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Dialister|Dialister_succinatiphilus	0.0013072610462188479	0.0017217200726953564	75.93
Species	1161942	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_champanellensis	2.206111037235715e-05	0.0005076108147230383	4.35
Species	1197717	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Cloacibacillus|Cloacibacillus_porcorum	2.843333194002733e-05	0.00010157442639473013	27.99
Species	2763056	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter|Oscillibacter_hominis	1.2611110611816114e-06	0.0011608491400192866	0.11
Species	197	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter_jejuni	3.222222114320611e-07	4.164001593416364e-05	0.77
Genus	2082587	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Parolsenella	0.00026307776318117864	0.0004645657314790196	56.63
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_copri	0.004196877544918342	0.025435562503708833	16.5
Species	2003188	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Parolsenella|Parolsenella_catena	0.00026307776318117864	0.0003654791969844394	71.98
Species	387090	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_coprophilus	0.00272005007526681	0.0061691347378826	44.09
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_brunsvicensis	0.0075942554413252665	0.025435562503708833	29.86
Species	1502	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_perfringens	9.66666652126385e-07	0.00017145719829542432	0.56
